"","DPA_PARROQ","DPA_DESPRO","DPA_DESCAN","DPA_DESPAR","pwettest","pop2","pdriest","max","min","tseason","m_prob"
"114","060255","CHIMBORAZO","ALAUSI","MULTITUD",144,1058,12,20.2959995269775,8.60000038146973,18.82155418396,0.0925978173653135
"115","060256","CHIMBORAZO","ALAUSI","PISTISHI (NARIZ DEL DIABLO)",120,115,16,20.9120006561279,8.18400001525879,16.2058238983154,0.0993457163391876
"116","060257","CHIMBORAZO","ALAUSI","PUMALLACTA",98,1114,22,18.2040004730225,5.7039999961853,16.6850700378418,0.077355428435506
"117","060258","CHIMBORAZO","ALAUSI","SEVILLA",113,1125,22,13.3280000686646,1.7039999961853,31.2519226074219,0.0426361822727853
"118","060259","CHIMBORAZO","ALAUSI","SIBAMBE",97,10780,12,18,5.64799976348877,20.5606994628906,0.105987879820896
"119","060260","CHIMBORAZO","ALAUSI","TIXAN",85,11286,16,16.0920009613037,3.94000005722046,23.3990612030029,0.0847259811894439
"120","060350","CHIMBORAZO","COLTA","VILLA LA UNION (CAJABAMBA)",105,9605,29,13.5640001296997,2.06800007820129,40.164608001709,0.0490174661742732
"121","060351","CHIMBORAZO","COLTA","CAÑI",119,1320,8,18.068000793457,6.60799980163574,24.9835071563721,0.0607881476608411
"122","060352","CHIMBORAZO","COLTA","COLUMBE",96,11697,30,14.543999671936,2.95199990272522,35.9229927062988,0.0596994170353612
"123","060353","CHIMBORAZO","COLTA","JUAN DE VELASCO (PANGOR)",96,5990,13,14.9359998703003,3.89199995994568,30.1544418334961,0.0473184814216621
"124","060354","CHIMBORAZO","COLTA","SANTIAGO DE QUITO (CAB. EN SAN ANTONIO DE QUITO)",92,2005,31,15.5120000839233,3.42400002479553,31.3751659393311,0.0462630263824561
"125","060450","CHIMBORAZO","CHAMBO","CHAMBO",119,13867,52,11.9399995803833,0.620000004768372,49.4235038757324,0.0486976028755475
"126","060550","CHIMBORAZO","CHUNCHI","CHUNCHI",107,7206,24,14.4359998703003,2.94799995422363,27.4973697662354,0.0611741801170263
"127","060551","CHIMBORAZO","CHUNCHI","CAPZOL",135,1264,15,22.1359996795654,9.40799999237061,15.2507362365723,0.122859140439372
"128","060552","CHIMBORAZO","CHUNCHI","COMPUD",122,2386,14,19.3520011901855,6.84000015258789,17.8656463623047,0.0973409242909808
"129","060553","CHIMBORAZO","CHUNCHI","GONZOL",102,1364,19,18.7240009307861,6.18400001525879,15.8646411895752,0.0839992822126228
"130","060554","CHIMBORAZO","CHUNCHI","LLAGOS",141,3490,9,20.1639995574951,7.6399998664856,16.9771671295166,0.121119922503595
"131","060650","CHIMBORAZO","GUAMOTE","GUAMOTE",109,16662,33,13.9479999542236,1.51999998092651,37.3076934814453,0.0901729460992155
"132","060651","CHIMBORAZO","GUAMOTE","CEBADAS",129,12949,51,12.3079996109009,1,47.0032958984375,0.0532985979460598
"133","060652","CHIMBORAZO","GUAMOTE","PALMIRA",81,8034,17,16.8600006103516,4.14799976348877,28.9164772033691,0.0715228703030642
"134","060751","CHIMBORAZO","GUANO","GUANANDO",85,178,32,21.5960006713867,8.28800010681152,57.4264678955078,0.0357215905762519
"135","060752","CHIMBORAZO","GUANO","ILAPO",78,4663,39,19.1679992675781,5.64400005340576,52.901683807373,0.0444077465515436
"136","060753","CHIMBORAZO","GUANO","LA PROVIDENCIA",78,404,39,19.1679992675781,5.64400005340576,52.901683807373,0.0361030068337766
"137","060754","CHIMBORAZO","GUANO","SAN ANDRES",109,15438,38,12.9919996261597,0.695999979972839,45.6053619384766,0.066590827200013
"138","060755","CHIMBORAZO","GUANO","SAN GERARDO DE PACAICAGUAN",70,339,32,21.3799991607666,7.65999984741211,50.3274345397949,0.0411307061999658
"139","060756","CHIMBORAZO","GUANO","SAN ISIDRO DE PATULU",92,8972,46,16.9680004119873,4.10799980163574,41.5333251953125,0.0629949882612834
"140","060757","CHIMBORAZO","GUANO","SAN JOSE DEL CHAZO",96,0,47,16.57200050354,3.53600001335144,55.2724418640137,0.0309916648534531
"141","060758","CHIMBORAZO","GUANO","SANTA FE DE GALAN",104,1736,48,15.6199998855591,3.06800007820129,54.3944053649902,0.0318949446062837
"142","060759","CHIMBORAZO","GUANO","VALPARAISO",85,363,45,17.7439994812012,4.42000007629395,47.6382865905762,0.0388320246909155
"143","060850","CHIMBORAZO","PALLATANGA","PALLATANGA",154,12449,14,21.3999996185303,9.47200012207031,22.3220157623291,0.164294210833837
"144","060950","CHIMBORAZO","PENIPE","PENIPE",96,1802,40,18.9879989624023,6.48400020599365,51.9388618469238,0.0365965004685519
"145","060951","CHIMBORAZO","PENIPE","EL ALTAR",127,2340,53,13.2080001831055,2.04399991035461,53.8690338134766,0.027055693051738
"146","060952","CHIMBORAZO","PENIPE","MATUS",124,1558,55,12.0520000457764,1.07200002670288,51.3814659118652,0.0248916227640176
"147","060953","CHIMBORAZO","PENIPE","PUELA",124,770,47,15.7239999771118,4.14799976348877,55.5066413879395,0.0283356857930261
"148","060954","CHIMBORAZO","PENIPE","SAN ANTONIO DE BAYUSHIG",87,202,34,20.511999130249,7.48799991607666,56.1590766906738,0.0338463080765188
"149","060955","CHIMBORAZO","PENIPE","LA CANDELARIA",115,981,49,9.65999984741211,-1.17199993133545,49.481632232666,0.0208365250105967
"150","060956","CHIMBORAZO","PENIPE","BILBAO (CAB. EN QUILLUYACU)",112,477,42,17.3640003204346,5.15199995040894,60.2148208618164,0.0278048949509661
"151","061050","CHIMBORAZO","CUMANDA","CUMANDA",267,6656,24,25.068000793457,14.2919998168945,33.2295417785645,0.188856128050664
"152","080150","ESMERALDAS","ESMERALDAS","ESMERALDAS",191,172,20,29.4400005340576,21.2080001831055,33.6440582275391,0.0674282550679382
"153","080152","ESMERALDAS","ESMERALDAS","CAMARONES (CAB. EN SAN VICENTE)",213,5693,31,29.0839996337891,20.7959995269775,31.8176975250244,0.104331233899475
"154","080153","ESMERALDAS","ESMERALDAS","CRNEL. CARLOS CONCHA TORRES (CAB. EN HUELE)",247,3308,33,28.8279991149902,19.3519992828369,55.3279113769531,0.0842972069246952
"155","080154","ESMERALDAS","ESMERALDAS","CHINCA",218,6424,40,29.8400001525879,21.1480007171631,39.1968879699707,0.105090252868967
"156","080159","ESMERALDAS","ESMERALDAS","MAJUA",255,2869,50,28.988000869751,20.1720008850098,42.6247329711914,0.103677447394618
"157","080163","ESMERALDAS","ESMERALDAS","SAN MATEO",196,7310,29,29.6159992218018,21.0960006713867,36.731372833252,0.0963833140068357
"158","080165","ESMERALDAS","ESMERALDAS","TABIAZO",224,5559,24,29.1840000152588,20.3600006103516,46.235538482666,0.0890608463981739
"159","080166","ESMERALDAS","ESMERALDAS","TACHINA",184,2128,24,29.488000869751,21.2439994812012,31.7557106018066,0.0741636346697898
"160","080168","ESMERALDAS","ESMERALDAS","VUELTA LARGA",198,374,19,29.4440002441406,20.996000289917,36.1640129089355,0.0699416347134254
"161","080250","ESMERALDAS","ELOY ALFARO","VALDEZ (LIMONES)",296,60,68,30.2947368621826,21.6947383880615,30.6895980834961,0.154304710871815
"162","080251","ESMERALDAS","ELOY ALFARO","ANCHAYACU",302,9621,85,30.2080001831055,21.4200000762939,29.8688735961914,0.246888001462917
"163","080252","ESMERALDAS","ELOY ALFARO","ATAHUALPA (CAB. EN CAMARONES)",299,162,99,30.1319999694824,21.1840000152588,32.0420684814453,0.163274961880118
"164","080253","ESMERALDAS","ELOY ALFARO","BORBON",312,7044,95,30.2600002288818,21.4839992523193,29.0581760406494,0.240077687729198
"165","080254","ESMERALDAS","ELOY ALFARO","LA TOLA",288,20655,70,30.2880001068115,21.7719993591309,29.4156360626221,0.332127068876539
"166","080255","ESMERALDAS","ELOY ALFARO","LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO)",212,56,47,26.1679992675781,16.6480007171631,34.7689743041992,0.0834609367422537
"167","080256","ESMERALDAS","ELOY ALFARO","MALDONADO",304,489,92,30.3959999084473,21.5520000457764,29.0735683441162,0.179114657314708
"168","080257","ESMERALDAS","ELOY ALFARO","PAMPANAL DE BOLIVAR",301,0,79,30.3217391967773,21.6478271484375,31.5033874511719,0.158568994847433
"169","080258","ESMERALDAS","ELOY ALFARO","SAN FRANCISCO DE ONZOLE",297,2817,85,30.2999992370605,21.435998916626,32.3302383422852,0.177178833236562
"170","080259","ESMERALDAS","ELOY ALFARO","SANTO DOMINGO DE ONZOLE",291,3757,77,29.4600009918213,20.4360008239746,37.5166931152344,0.159097633681635
"171","080260","ESMERALDAS","ELOY ALFARO","SELVA ALEGRE",305,84,101,30.1359996795654,21.1560001373291,30.5917949676514,0.174530182678657
"172","080261","ESMERALDAS","ELOY ALFARO","TELEMBI",267,109,83,28.4479999542236,18.8959999084473,36.0977249145508,0.127698870231138
"173","080262","ESMERALDAS","ELOY ALFARO","COLON ELOY DEL MARIA",309,401,98,30.3159999847412,21.3479995727539,30.046911239624,0.183542360298756
"174","080263","ESMERALDAS","ELOY ALFARO","SAN JOSE DE CAYAPAS",314,1353,101,30.3519992828369,21.4720001220703,31.3008651733398,0.189361253998213
"175","080264","ESMERALDAS","ELOY ALFARO","TIMBIRE",302,472,101,30.3400001525879,21.3439998626709,30.0326385498047,0.178078456356026
"176","080350","ESMERALDAS","MUISNE","MUISNE",257,954,42,29.992000579834,20.6200008392334,61.5908889770508,0.0722792728739427
"177","080351","ESMERALDAS","MUISNE","BOLIVAR",254,1360,35,30.0863647460938,20.1636371612549,72.9853668212891,0.0617292593288386
"178","080352","ESMERALDAS","MUISNE","DAULE",260,2307,33,30.1545448303223,20.2000007629395,71.0814590454102,0.0706243334016173
"179","080353","ESMERALDAS","MUISNE","GALERA",217,2986,30,29.2560005187988,20.3799991607666,57.8220443725586,0.058996486689833
"180","080354","ESMERALDAS","MUISNE","QUINGUE (OLMEDO PERDOMO FRANCO)",224,189,30,29.2000007629395,20.2239990234375,59.7694625854492,0.0525091371581295
"181","080355","ESMERALDAS","MUISNE","SALIMA",270,1894,28,30.3120002746582,20.0359992980957,71.2637176513672,0.0782772629191097
"182","080356","ESMERALDAS","MUISNE","SAN FRANCISCO",243,3367,35,29.6159992218018,20.5359992980957,58.852466583252,0.0733058880139292
"183","080357","ESMERALDAS","MUISNE","SAN GREGORIO",268,11225,39,29.8319988250732,20.3400001525879,60.725227355957,0.127897383206427
"184","080358","ESMERALDAS","MUISNE","SAN JOSE DE CHAMANGA",282,4287,32,30.0920009613037,19.9440002441406,68.4359436035156,0.0974860574656628
"185","080450","ESMERALDAS","QUININDE","ROSA ZARATE (QUININDE)",413,46361,45,29.9360008239746,20.1760005950928,57.2497978210449,0.733168476090501
"186","080451","ESMERALDAS","QUININDE","CUBE",297,23305,37,28.5200004577637,18.7959995269775,55.2094993591309,0.271698449570664
"187","080452","ESMERALDAS","QUININDE","CHURA (CHANCAMA) (CAB. EN EL YERBERO)",321,2567,60,30.1160011291504,20.7199993133545,50.1895599365234,0.150458347846061
"188","080453","ESMERALDAS","QUININDE","MALIMPIA",362,19755,67,29.7240009307861,20.2159996032715,48.2038497924805,0.372881013418184
"189","080454","ESMERALDAS","QUININDE","VICHE",257,7694,45,29.9759998321533,20.7600002288818,46.0114097595215,0.134436979029819
"190","080550","ESMERALDAS","SAN LORENZO","SAN LORENZO",324,1685,91,30.5160007476807,21.3959999084473,32.0234336853027,0.208150734660871
"191","080551","ESMERALDAS","SAN LORENZO","ALTO TAMBO (CAB EN GUADUAL)",244,1504,66,23.7040004730225,14.7840003967285,27.5130023956299,0.105224459446968
"192","080552","ESMERALDAS","SAN LORENZO","ANCON (PICHANGAL) (CAB. EN PALMA REAL)",335,0,95,30.3173904418945,21.4434776306152,32.1911697387695,0.197224608951522
"193","080553","ESMERALDAS","SAN LORENZO","CALDERON",320,1588,97,30.5400009155273,21.3120002746582,31.8847389221191,0.20737639336975
"194","080554","ESMERALDAS","SAN LORENZO","CARONDELET",303,1059,104,30.5400009155273,21.1800003051758,31.6733837127686,0.189706251349821
"195","080555","ESMERALDAS","SAN LORENZO","5 DE JUNIO (CAB. EN UIMBI)",280,28,109,29.9160003662109,20.5599994659424,31.9750347137451,0.154827847589726
"196","080556","ESMERALDAS","SAN LORENZO","CONCEPCION",304,397,97,30.488000869751,21.4839992523193,29.9941234588623,0.180626933176716
"197","080557","ESMERALDAS","SAN LORENZO","MATAJE (CAB. EN SANTANDER)",362,785,125,30.076000213623,20.7479991912842,31.7950782775879,0.254244705279661
"198","080558","ESMERALDAS","SAN LORENZO","SAN JAVIER DE CACHAVI (CAB. EN SAN JAVIER)",292,31,105,30.488000869751,21.2880001068115,31.1628513336182,0.167859821964334
"199","080559","ESMERALDAS","SAN LORENZO","SANTA RITA",292,314,116,30.2040004730225,20.8680000305176,30.7799682617188,0.173862425679215
"200","080560","ESMERALDAS","SAN LORENZO","TAMBILLO",319,192,78,30.492000579834,21.6000003814697,30.5010871887207,0.188392483465191
"201","080561","ESMERALDAS","SAN LORENZO","TULULBI (CAB. EN RICAURTE)",315,90,127,30.1679992675781,20.7320003509521,31.243221282959,0.198035437145087
"202","080562","ESMERALDAS","SAN LORENZO","URBINA",289,0,113,30.076000213623,20.6440010070801,31.3092021942139,0.168481446043511
"203","080650","ESMERALDAS","ATACAMES","ATACAMES",220,299,24,29.492000579834,20.7000007629395,45.0158042907715,0.0702792393111001
"204","080651","ESMERALDAS","ATACAMES","LA UNION",221,7638,29,29.5240001678467,20.5160007476807,52.2015075683594,0.0884475172069152
"205","080653","ESMERALDAS","ATACAMES","TONCHIGUE",229,13152,29,29.6919994354248,20.6800003051758,52.0490264892578,0.120675000619359
"206","080750","ESMERALDAS","RIOVERDE","RIOVERDE",211,6650,40,29.4839992523193,21.3959999084473,28.2728881835938,0.114395023416281
"207","080751","ESMERALDAS","RIOVERDE","CHONTADURO",235,12464,49,29.6679992675781,21.068000793457,34.9759216308594,0.162895277723879
"208","080752","ESMERALDAS","RIOVERDE","CHUMUNDE",272,12124,57,29.57200050354,20.7399997711182,42.2484550476074,0.178106775104856
"209","080753","ESMERALDAS","RIOVERDE","LAGARTO",283,18206,57,30.0960006713867,21.4759998321533,28.1712093353271,0.305519528318369
"210","080754","ESMERALDAS","RIOVERDE","MONTALVO (CAB EN HORQUETA)",277,7058,60,29.6119995117188,20.9559993743896,32.6617279052734,0.175178104787152
"211","080755","ESMERALDAS","RIOVERDE","ROCAFUERTE",245,9771,47,29.8159999847412,21.3039989471436,29.2645702362061,0.171285654231237
"212","100150","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",100,3078,25,22.3159999847412,9.35599994659424,10.2377309799194,0.125869689136956
"213","100151","IMBABURA","IBARRA","AMBUQUI",88,983,18,22.2240009307861,9.29600048065186,11.882905960083,0.101494633363293
"214","100152","IMBABURA","IBARRA","ANGOCHAGUA",118,6212,38,15.8480005264282,3.94400000572205,31.2823429107666,0.0661185107007174
"215","100153","IMBABURA","IBARRA","CAROLINA",126,4381,11,20.6679992675781,10.2119998931885,19.6288204193115,0.0770485585263466
"216","100154","IMBABURA","IBARRA","LA ESPERANZA",120,1916,36,17.1240005493164,4.47200012207031,20.3290252685547,0.0842790646342639
"217","100155","IMBABURA","IBARRA","LITA",213,4111,47,24.7639999389648,15.6560001373291,25.1752071380615,0.10982622373389
"218","100156","IMBABURA","IBARRA","SALINAS",113,1328,21,24.7360000610352,12.7119998931885,15.3780040740967,0.105457426655501
"219","100157","IMBABURA","IBARRA","SAN ANTONIO",112,1716,21,21.3799991607666,7.68400001525879,10.9843940734863,0.136825654266722
"220","100250","IMBABURA","ANTONIO ANTE","ATUNTAQUI",113,920,18,21.8320007324219,8.44799995422363,11.1490631103516,0.127725183991556
"221","100251","IMBABURA","ANTONIO ANTE","IMBAYA (SAN LUIS DE COBUENDO)",88,666,19,23.8199996948242,11.0959997177124,11.670636177063,0.103338771540408
"222","100253","IMBABURA","ANTONIO ANTE","SAN JOSE DE CHALTURA",102,364,15,22.488000869751,9.22399997711182,11.8267850875854,0.115265453603522
"223","100254","IMBABURA","ANTONIO ANTE","SAN ROQUE",113,1175,18,21.8320007324219,8.44799995422363,11.1490631103516,0.129170893756147
"224","100350","IMBABURA","COTACACHI","COTACACHI",119,2530,24,18.1560001373291,5.94000005722046,15.5215797424316,0.0920186475931265
"225","100351","IMBABURA","COTACACHI","APUELA",144,3046,16,19.3600006103516,7.94000005722046,16.7818794250488,0.0975328195439875
"226","100352","IMBABURA","COTACACHI","GARCIA MORENO (LLURIMAGUA)",286,10580,34,22.7840003967285,13.9119997024536,30.0000133514404,0.180465944789333
"227","100353","IMBABURA","COTACACHI","IMANTAG",109,1823,36,12.0640001296997,0.98800003528595,29.4549236297607,0.038574726249844
"228","100354","IMBABURA","COTACACHI","PEÑAHERRERA",198,2472,19,20.8519992828369,10.6199998855591,22.6065902709961,0.101230022771305
"229","100355","IMBABURA","COTACACHI","PLAZA GUTIERREZ (CALVARIO)",147,1157,19,19.1800003051758,7.96000003814697,17.6849956512451,0.0857218373581072
"230","100356","IMBABURA","COTACACHI","QUIROGA",120,5075,34,14.7279996871948,3.8199999332428,20.7464122772217,0.0641757186575044
"231","100357","IMBABURA","COTACACHI","6 DE JULIO DE CUELLAJE (CAB. EN CUELLAJE)",166,3427,14,19.8360004425049,9.10000038146973,20.9209022521973,0.0939938545187381
"232","100358","IMBABURA","COTACACHI","VACAS GALINDO (EL CHURO) (CAB. EN SAN MIGUEL ALTO)",171,631,16,21.576000213623,10.6879997253418,19.1442642211914,0.0977195634395069
"233","100450","IMBABURA","OTAVALO","OTAVALO",118,2047,16,20.7000007629395,7.46400022506714,13.1852102279663,0.12367362873338
"234","100451","IMBABURA","OTAVALO","DOCTOR MIGUEL EGAS CABEZAS (PEGUCHE)",118,0,26,20.5200004577637,7.07999992370605,11.0428848266602,0.121991564800595
"235","100452","IMBABURA","OTAVALO","EUGENIO ESPEJO (CALPAQUI)",120,159,32,17.503999710083,5.35200023651123,17.4240245819092,0.0768430211147057
"236","100453","IMBABURA","OTAVALO","GONZALEZ SUAREZ",127,2121,32,17.1840000152588,4.51999998092651,19.5208721160889,0.0908131148871519
"237","100454","IMBABURA","OTAVALO","PATAQUI",125,440,29,19.0879993438721,6.88800001144409,14.9779138565063,0.0911086791817163
"238","100455","IMBABURA","OTAVALO","SAN JOSE DE QUICHINCHE",121,9863,38,17.2679996490479,5.47200012207031,17.6789131164551,0.111993519307463
"239","100456","IMBABURA","OTAVALO","SAN JUAN DE ILUMAN",118,1374,26,20.5200004577637,7.07999992370605,11.0428848266602,0.129642875625466
"240","100457","IMBABURA","OTAVALO","SAN PABLO",116,1799,19,20.068000793457,6.51600027084351,13.1865282058716,0.124580253161664
"241","100458","IMBABURA","OTAVALO","SAN RAFAEL",117,57,22,19.3880004882812,6.33599996566772,13.5250511169434,0.1029676281587
"242","100459","IMBABURA","OTAVALO","SELVA ALEGRE (CAB. EN SAN MIGUEL DE PAMPLONA)",172,4140,20,21.7999992370605,11.4479999542236,21.461576461792,0.100950695942366
"243","100550","IMBABURA","PIMAMPIRO","PIMAMPIRO",91,2180,37,22.1399993896484,9.62399959564209,17.5638675689697,0.0901080677146011
"244","100551","IMBABURA","PIMAMPIRO","CHUGA",118,836,49,18.8239994049072,7.02799987792969,31.8526973724365,0.0562824437549744
"245","100552","IMBABURA","PIMAMPIRO","MARIANO ACOSTA",118,1851,55,13.9840002059937,3.18799996376038,43.7553939819336,0.0304542450685975
"246","100553","IMBABURA","PIMAMPIRO","SAN  FCO. DE SIGSIPAMBA",120,0,57,16.007999420166,4.96400022506714,41.0656585693359,0.034311587038136
"247","100650","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",95,480,13,23.0599994659424,10.0480003356934,14.8446702957153,0.101680802257357
"248","100651","IMBABURA","SAN MIGUEL DE URCUQUI","CAHUASQUI",130,2845,32,16.9400005340576,5.49200010299683,21.2065181732178,0.0735397162844834
"249","100653","IMBABURA","SAN MIGUEL DE URCUQUI","PABLO ARENAS",118,426,22,19.4039993286133,7.04400014877319,15.5286054611206,0.0893908395739179
"250","100654","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",125,2151,36,15.6239995956421,4.25600004196167,23.2514266967773,0.0615383731454045
"251","100655","IMBABURA","SAN MIGUEL DE URCUQUI","TUMBABIRO",95,888,13,23.0599994659424,10.0480003356934,14.8446702957153,0.103583753112305
"252","150158","NAPO","TENA","SAN JUAN DE MUYUNA",342,0,150,23.6319999694824,13.1999998092651,32.2079086303711,0.210368446617684
"253","150151","NAPO","TENA","AHUANO",474,1102,249,29.2560005187988,18.5879993438721,43.9734153747559,0.425801832007365
"254","150153","NAPO","TENA","CHONTAPUNTA",451,1497,243,29.6280002593994,18.923999786377,45.4558486938477,0.388378223068049
"255","150154","NAPO","TENA","PANO",160,0,71,14.4519996643066,2.93600010871887,55.6834869384766,0.0327704383738424
"256","150155","NAPO","TENA","PUERTO MISAHUALLI",497,2450,233,27.9039993286133,17.3439998626709,40.0686950683594,0.484134910512335
"257","150156","NAPO","TENA","PUERTO NAPO",496,1195,243,28.9200000762939,18.1879997253418,43.3427810668945,0.467268405680762
"258","150157","NAPO","TENA","TALAG",186,61,77,21.5920009613037,9.98000049591064,42.2059364318848,0.0731470916570755
"259","150350","NAPO","ARCHIDONA","ARCHIDONA",134,2046,81,14.6319999694824,2.76399993896484,52.1652336120605,0.0357085072316132
"260","150352","NAPO","ARCHIDONA","COTUNDO",258,4922,99,21.3120002746582,9.85200023651123,34.9952125549316,0.161126672474886
"261","150354","NAPO","ARCHIDONA","SAN PABLO DE USHPAYACU",468,304,232,27.6000003814697,16.9640007019043,38.798999786377,0.415348450755216
"262","150450","NAPO","EL CHACO","EL CHACO",283,2354,126,23.6520004272461,12.4320001602173,25.3549003601074,0.213479628525161
"263","150451","NAPO","EL CHACO","GONZALO DIAZ DE PINEDA (EL BOMBON)",367,3903,155,24.1520004272461,13.7239999771118,26.0935535430908,0.31460983557703
"264","150452","NAPO","EL CHACO","LINARES",251,1699,112,19.4160003662109,8.25599956512451,35.1179237365723,0.11916677091596
"265","150453","NAPO","EL CHACO","OYACACHI",132,1860,79,14.1560001373291,2.82800006866455,47.9945755004883,0.0340751111419938
"266","150454","NAPO","EL CHACO","SANTA ROSA",176,6294,93,19.6200008392334,8.23600006103516,29.7302417755127,0.107744076990191
"267","150455","NAPO","EL CHACO","SARDINAS",169,2515,94,18.6800003051758,7.09999990463257,32.7817115783691,0.0808449860644059
"268","150750","NAPO","QUIJOS","BAEZA",159,2548,90,16.9479999542236,5.11199998855591,40.9482269287109,0.0615055236541039
"269","150751","NAPO","QUIJOS","COSANGA",157,2117,80,13.0799999237061,1.81200003623962,52.1346817016602,0.035002167926938
"270","150752","NAPO","QUIJOS","CUYUJA",137,2954,84,14.423999786377,2.71600008010864,47.1169929504395,0.041270990208361
"271","150753","NAPO","QUIJOS","PAPALLACTA",110,1491,75,13.0679998397827,1.26800000667572,50.1428031921387,0.0285741964770983
"272","150754","NAPO","QUIJOS","SAN FRANCISCO DE BORJA (VIRGILIO DAVILA)",257,3514,117,23.0440006256104,11.6879997253418,27.7663669586182,0.184097832597077
"273","150756","NAPO","QUIJOS","SUMACO",232,1611,102,18.3560009002686,6.92000007629395,40.8663749694824,0.0933152008953467
"274","150950","NAPO","CARLOS JULIO AROSEMENA TOLA","CARLOS JULIO AROSEMENA TOLA",463,0,251,27.1800003051758,16.5319995880127,41.1192092895508,0.387916098933743
"275","160150","PASTAZA","PASTAZA","PUYO",458,1832,301,26.6720008850098,15.5960006713867,46.0088310241699,0.393169354369769
"276","160152","PASTAZA","PASTAZA","CANELOS",443,1063,272,28.8320007324219,18.007999420166,48.2211380004883,0.354868318101731
"277","160154","PASTAZA","PASTAZA","DIEZ DE AGOSTO",476,3375,284,26.4839992523193,15.6840000152588,44.7868576049805,0.432812546861398
"278","160155","PASTAZA","PASTAZA","FATIMA",480,1651,278,26.076000213623,15.3759994506836,42.8433151245117,0.420026912464365
"279","160156","PASTAZA","PASTAZA","MONTALVO (ANDOAS)",403,0,230,30.3120002746582,19.2320003509521,47.8405113220215,0.304874661567426
"280","160157","PASTAZA","PASTAZA","POMONA",438,624,290,26.7959995269775,16.0240001678467,44.6158676147461,0.341037907603903
"281","160158","PASTAZA","PASTAZA","RIO CORRIENTES",353,0,200,30.9479999542236,19.7840003967285,44.3259124755859,0.25820174027449
"282","160159","PASTAZA","PASTAZA","RIO TIGRE",372,0,199,31.0200004577637,19.8559989929199,50.8464698791504,0.253717582439206
"283","160161","PASTAZA","PASTAZA","SARAYACU",418,0,253,29.4680004119873,18.564001083374,48.1133003234863,0.312685100161459
"284","160162","PASTAZA","PASTAZA","SIMON BOLIVAR (CAB. EN MUSHULLACTA)",403,3875,265,28.7080001831055,17.8039989471436,47.3894958496094,0.330467701879912
"285","160163","PASTAZA","PASTAZA","TARQUI",442,267,292,26.6960010528564,15.8479995727539,46.4341011047363,0.335843630028109
"286","160164","PASTAZA","PASTAZA","TENIENTE HUGO ORTIZ",483,606,271,26.1840000152588,15.53600025177,42.7311363220215,0.410851738477698
"287","160165","PASTAZA","PASTAZA","VERACRUZ (INDILLAMA) (CAB. EN INDILLAMA)",464,3115,289,26.8439998626709,15.9720001220703,45.887393951416,0.410552485683607
"288","160166","PASTAZA","PASTAZA","EL TRIUNFO",488,5080,270,27.0279998779297,16.3479995727539,44.9085540771484,0.472734421303218
"289","160250","PASTAZA","MERA","MERA",437,387,206,24.4200000762939,14.0200004577637,38.0086555480957,0.325037147064924
"290","160251","PASTAZA","MERA","MADRE TIERRA",430,982,277,26.7880001068115,15.9200000762939,45.6826591491699,0.32970757621784
"291","160252","PASTAZA","MERA","SHELL",457,47,260,25.6679992675781,15.0199995040894,40.1448135375977,0.369552693003393
"292","160350","PASTAZA","SANTA CLARA","SANTA CLARA",489,1539,258,26.92799949646,16.2999992370605,42.8364334106445,0.437573163359538
"293","160351","PASTAZA","SANTA CLARA","SAN JOSE",485,617,274,26.492000579834,15.7639999389648,43.710075378418,0.415954044341736
"294","160450","PASTAZA","ARAJUNO","ARAJUNO",495,265,245,28.7000007629395,18.0200004577637,45.474739074707,0.436404852093043
"295","160451","PASTAZA","ARAJUNO","CURARAY",399,20,228,30.5920009613037,19.5960006713867,51.0084419250488,0.28236835443229
"296","170151","PICHINCHA","QUITO","ALANGASI",170,735,19,22.1200008392334,8.30000019073486,16.0521507263184,0.17422538723245
"297","170152","PICHINCHA","QUITO","AMAGUAÑA",154,4644,25,19.9839992523193,6.81199979782104,14.5514287948608,0.161182166223979
"298","170153","PICHINCHA","QUITO","ATAHUALPA (HABASPAMBA)",130,2296,24,21.3959999084473,8.67199993133545,15.5790939331055,0.12074829798
"299","170154","PICHINCHA","QUITO","CALACALI",159,2348,15,21.511999130249,9.96000003814697,19.2526397705078,0.10944368034717
"300","170155","PICHINCHA","QUITO","CALDERON (CARAPUNGO)",120,0,8,23.3080005645752,9.29199981689453,12.9875888824463,0.144187384612726
"301","170156","PICHINCHA","QUITO","CONOCOTO",165,906,17,21.7719993591309,8.00399971008301,17.4621315002441,0.162122736797127
"302","170157","PICHINCHA","QUITO","CUMBAYA",159,167,16,22.3799991607666,8.83600044250488,16.77663230896,0.151593123989556
"303","170158","PICHINCHA","QUITO","CHAVEZPAMBA",128,57,17,22.1040000915527,9.05200004577637,13.6949453353882,0.121815067896233
"304","170159","PICHINCHA","QUITO","CHECA (CHILPA)",121,2816,30,19.0960006713867,5.71199989318848,12.8801183700562,0.127144884780364
"305","170160","PICHINCHA","QUITO","EL QUINCHE",120,3452,20,20.0920009613037,6.82000017166138,16.3397674560547,0.122650861581454
"306","170161","PICHINCHA","QUITO","GUALEA",348,7478,53,23.3999996185303,13.9919996261597,26.8391189575195,0.264355395435921
